PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType,Contaminant Classification
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,8/6/19,4377532,HAA5,,�g/L,EPA 552.3,=,28.9,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,8/6/19,4377532,HAA6Br,,�g/L,EPA 552.3,=,6.698,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,11/13/19,4485486,HAA6Br,,�g/L,EPA 552.3,=,4.19,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,11/13/19,4485486,HAA5,,�g/L,EPA 552.3,=,21.86,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,11/13/19,4485486,HAA9,,�g/L,EPA 552.3,=,26.05,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,2/19/20,4569420,HAA9,,�g/L,EPA 552.3,=,16.668,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,2/19/20,4569420,HAA5,,�g/L,EPA 552.3,=,12.48,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,504,100 W. Ridge Ind. Blvd.,DS,,,2/19/20,4569420,HAA6Br,,�g/L,EPA 552.3,=,4.188,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,5/8/19,4287725,HAA9,,�g/L,EPA 552.3,=,28.329,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,5/8/19,4287725,HAA5,,�g/L,EPA 552.3,=,21.88,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,5/8/19,4287725,HAA6Br,,�g/L,EPA 552.3,=,6.449,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,8/6/19,4377533,HAA9,,�g/L,EPA 552.3,=,30.685,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,8/6/19,4377533,HAA5,,�g/L,EPA 552.3,=,24.4,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,8/6/19,4377533,HAA6Br,,�g/L,EPA 552.3,=,6.285,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,11/13/19,4485487,HAA9,,�g/L,EPA 552.3,=,22.62,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,11/13/19,4485487,HAA5,,�g/L,EPA 552.3,=,18.27,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,11/13/19,4485487,HAA6Br,,�g/L,EPA 552.3,=,4.35,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,2/19/20,4569421,HAA5,,�g/L,EPA 552.3,=,19.34,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,2/19/20,4569421,HAA9,,�g/L,EPA 552.3,=,24.928,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,505,1800 N. Highway 155,DS,,,2/19/20,4569421,HAA6Br,,�g/L,EPA 552.3,=,5.588,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,5/8/19,4287729,HAA9,,�g/L,EPA 552.3,=,35.698,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,5/8/19,4287729,HAA6Br,,�g/L,EPA 552.3,=,7.198,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,5/8/19,4287729,HAA5,,�g/L,EPA 552.3,=,28.5,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,8/6/19,4377534,HAA6Br,,�g/L,EPA 552.3,=,7.423,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,8/6/19,4377534,HAA9,,�g/L,EPA 552.3,=,40.023,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,8/6/19,4377534,HAA5,,�g/L,EPA 552.3,=,32.6,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,11/13/19,4485488,HAA6Br,,�g/L,EPA 552.3,=,5.547,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,11/13/19,4485488,HAA5,,�g/L,EPA 552.3,=,21.9,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,11/13/19,4485488,HAA9,,�g/L,EPA 552.3,=,27.447,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,2/19/20,4569422,HAA5,,�g/L,EPA 552.3,=,35.0,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,2/19/20,4569422,HAA9,,�g/L,EPA 552.3,=,41.753,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,506,680 Fairview Road,DS,,,2/19/20,4569422,HAA6Br,,�g/L,EPA 552.3,=,6.753,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,5/8/19,4287726,HAA5,,�g/L,EPA 552.3,=,23.31,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,5/8/19,4287726,HAA9,,�g/L,EPA 552.3,=,30.05,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,5/8/19,4287726,HAA6Br,,�g/L,EPA 552.3,=,6.74,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,8/6/19,4377535,HAA5,,�g/L,EPA 552.3,=,25.9,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,8/6/19,4377535,HAA6Br,,�g/L,EPA 552.3,=,6.586,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,8/6/19,4377535,HAA9,,�g/L,EPA 552.3,=,32.486,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,11/13/19,4485489,HAA9,,�g/L,EPA 552.3,=,24.192,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,11/13/19,4485489,HAA5,,�g/L,EPA 552.3,=,19.41,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,11/13/19,4485489,HAA6Br,,�g/L,EPA 552.3,=,4.782,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,2/19/20,4569423,HAA6Br,,�g/L,EPA 552.3,=,5.518,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,2/19/20,4569423,HAA5,,�g/L,EPA 552.3,=,25.9,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,507,1805 Kelleytown Road,DS,,,2/19/20,4569423,HAA9,,�g/L,EPA 552.3,=,31.418,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,5/8/19,4287728,HAA5,,�g/L,EPA 552.3,=,35.4,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,5/8/19,4287728,HAA6Br,,�g/L,EPA 552.3,=,7.8,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,5/8/19,4287728,HAA9,,�g/L,EPA 552.3,=,43.2,SEH1,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,8/6/19,4377536,HAA5,,�g/L,EPA 552.3,=,39.89,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,8/6/19,4377536,HAA9,,�g/L,EPA 552.3,=,47.768,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,8/6/19,4377536,HAA6Br,,�g/L,EPA 552.3,=,7.878,SEH2,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,11/13/19,4485490,HAA9,,�g/L,EPA 552.3,=,40.093,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,11/13/19,4485490,HAA5,,�g/L,EPA 552.3,=,31.6,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,11/13/19,4485490,HAA6Br,,�g/L,EPA 552.3,=,8.493,SEH3,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,2/19/20,4569424,HAA6Br,,�g/L,EPA 552.3,=,6.147,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,2/19/20,4569424,HAA5,,�g/L,EPA 552.3,=,33.2,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12575,Distribution System,SW,508,E. Mays Road/Harper Drive,DS,,,2/19/20,4569424,HAA9,,�g/L,EPA 552.3,=,39.347,SEH4,AM,4,GA,,Disinfection Byproducts
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287470,manganese,0.4,�g/L,EPA 200.8,=,36.2,SEA1,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287470,germanium,0.3,�g/L,EPA 200.8,<,,SEA1,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287473,2-propen-1-ol,0.5,�g/L,EPA 541,<,,SEA1,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287473,1-butanol,2.0,�g/L,EPA 541,<,,SEA1,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287473,2-methoxyethanol,0.4,�g/L,EPA 541,<,,SEA1,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287472,butylated hydroxyanisole,0.03,�g/L,EPA 530,<,,SEA1,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,tebuconazole,0.2,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,total permethrin,0.04,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287472,quinoline,0.02,�g/L,EPA 530,<,,SEA1,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287472,o-toluidine,0.007,�g/L,EPA 530,<,,SEA1,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,profenofos,0.3,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,tribufos,0.07,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,oxyfluorfen,0.05,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,alpha-hexachlorocyclohexane,0.01,�g/L,EPA 525.3,=,0.015,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,chlorpyrifos,0.03,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,ethoprop,0.03,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,5/8/19,4287471,dimethipin,0.2,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377450,manganese,0.4,�g/L,EPA 200.8,=,13.1,SEA2,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377450,germanium,0.3,�g/L,EPA 200.8,<,,SEA2,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,oxyfluorfen,0.05,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,alpha-hexachlorocyclohexane,0.01,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,chlorpyrifos,0.03,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,ethoprop,0.03,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,profenofos,0.3,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,tebuconazole,0.2,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,total permethrin,0.04,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,tribufos,0.07,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377451,dimethipin,0.2,�g/L,EPA 525.3,<,,SEA2,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377453,2-propen-1-ol,0.5,�g/L,EPA 541,<,,SEA2,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377453,1-butanol,2.0,�g/L,EPA 541,<,,SEA2,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377453,2-methoxyethanol,0.4,�g/L,EPA 541,<,,SEA2,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377452,butylated hydroxyanisole,0.03,�g/L,EPA 530,<,,SEA2,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377452,o-toluidine,0.007,�g/L,EPA 530,<,,SEA2,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,8/6/19,4377452,quinoline,0.02,�g/L,EPA 530,<,,SEA2,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485504,germanium,0.3,�g/L,EPA 200.8,<,,SEA3,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485507,2-methoxyethanol,0.4,�g/L,EPA 541,<,,SEA3,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485504,manganese,0.4,�g/L,EPA 200.8,=,34.0,SEA3,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485507,2-propen-1-ol,0.5,�g/L,EPA 541,<,,SEA3,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,tribufos,0.07,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485507,1-butanol,2.0,�g/L,EPA 541,<,,SEA3,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,chlorpyrifos,0.03,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,profenofos,0.3,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485506,o-toluidine,0.007,�g/L,EPA 530,<,,SEA3,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,alpha-hexachlorocyclohexane,0.01,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485506,butylated hydroxyanisole,0.03,�g/L,EPA 530,<,,SEA3,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,dimethipin,0.2,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,ethoprop,0.03,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,oxyfluorfen,0.05,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485506,quinoline,0.02,�g/L,EPA 530,<,,SEA3,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,total permethrin,0.04,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,11/13/19,4485505,tebuconazole,0.2,�g/L,EPA 525.3,<,,SEA3,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569677,ethoprop,0.03,�g/L,EPA 525.3,<,,SEA4,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569676,manganese,0.4,�g/L,EPA 200.8,=,73.4,SEA4,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569678,quinoline,0.02,�g/L,EPA 530,<,,SEA4,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569678,o-toluidine,0.007,�g/L,EPA 530,<,,SEA4,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569678,butylated hydroxyanisole,0.03,�g/L,EPA 530,<,,SEA4,AM,4,GA,,Semivolatile organic compound
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569676,germanium,0.3,�g/L,EPA 200.8,<,,SEA4,AM,4,GA,,Metal
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569679,2-methoxyethanol,0.4,�g/L,EPA 541,<,,SEA4,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569677,tribufos,0.07,�g/L,EPA 525.3,<,,SEA4,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569679,1-butanol,2.0,�g/L,EPA 541,<,,SEA4,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569679,2-propen-1-ol,0.5,�g/L,EPA 541,<,,SEA4,AM,4,GA,,Alcohol
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569677,alpha-hexachlorocyclohexane,0.01,�g/L,EPA 525.3,<,,SEA4,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569677,oxyfluorfen,0.05,�g/L,EPA 525.3,<,,SEA4,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569677,profenofos,0.3,�g/L,EPA 525.3,<,,SEA4,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569677,tebuconazole,0.2,�g/L,EPA 525.3,<,,SEA4,AM,4,GA,,Pesticide
GA1510001,Henry County Water & Sewer Authority,L,12576,DeKalb County,SW,303,DeKalb County Connector,EP,,,2/19/20,4569677,total permethrin,0.04,�g/L,EPA 525.3,<,,SEA4,AM,4,GA,,
